"line_item_id","item","description","quantity","unit_price","unit_markup","job_id","created_at"
"11003669","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-07-04 07:19:06"
"11427785","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-08-03 07:19:18"
"11835135","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:15"
"11835156","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:17"
"11835170","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:19"
"11835115","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:09"
"11835145","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:16"
"11835125","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1698303","2020-09-01 14:41:13"
"7826552","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:31:49"
"7826576","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:31:53"
"7826568","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:31:52"
"7826781","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:22"
"7826799","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:24"
"7826823","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:44"
"7826841","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:45"
"7826560","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:31:52"
"7826584","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:31:54"
"7826772","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:22"
"7826790","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:23"
"7826832","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:44"
"7826850","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218872","2020-02-20 14:33:45"
"12379468","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","20.75000","1786432","2020-10-01 04:47:43"
"12379486","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","20.75000","1786432","2020-10-01 04:47:44"
"12379504","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","20.75000","1786432","2020-10-01 04:47:45"
"12379477","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","20.75000","1786432","2020-10-01 04:47:44"
"12379495","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","20.75000","1786432","2020-10-01 04:47:45"
"10261733","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1449075","2020-05-28 15:38:37"
"7825635","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1218820","2020-02-20 14:04:19"
"8142763","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:18"
"8142796","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:20"
"8142865","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:25"
"8142895","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:28"
"8142925","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:30"
"8142970","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:33"
"8143000","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:36"
"8143030","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:38"
"8143078","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:41"
"8143108","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:44"
"8143138","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:47"
"8143168","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:48"
"8143203","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:50"
"8143333","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","348.83333","1244374","2020-03-03 18:57:03"
"8142785","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:19"
"8142824","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:21"
"8142854","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:24"
"8142844","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:23"
"8143051","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:40"
"8170040","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:26"
"8170070","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:28:00"
"8170050","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:37"
"8142875","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:26"
"8142905","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:29"
"8142980","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:34"
"8143010","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:36"
"8143088","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:43"
"8143118","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:45"
"8143148","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:47"
"8143183","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:49"
"8143213","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:51"
"8143243","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:52"
"8143273","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:53"
"8142750","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:15"
"8142807","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:21"
"8142834","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:23"
"8143041","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:39"
"8170060","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:49"
"8142885","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:27"
"8142915","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:30"
"8142960","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:32"
"8142990","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:35"
