"line_item_id","item","description","quantity","unit_price","unit_markup","job_id","created_at"
"12380486","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:43"
"12380492","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:43"
"12380498","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:44"
"12380504","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:44"
"12380510","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:45"
"12380483","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:43"
"12380489","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:43"
"12380495","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:44"
"12380501","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:44"
"12380507","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:44"
"12380513","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:45"
"12114734","Seasonal Color Materials","","1.000000","2.00000","1.00000","1735177","2020-09-16 17:12:46"
"12114731","Seasonal Color Materials","","1.000000","2.00000","1.00000","1735177","2020-09-16 17:12:46"
"12114737","Seasonal Color Materials","","1.000000","2.00000","1.00000","1735177","2020-09-16 17:12:46"
"12380477","Seasonal Color Materials","","1.000000","2.00000","1.15000","1735177","2020-10-01 05:22:42"
"7616812","Flagstone","","1.000000","2.34000","-2.34000","1203030","2020-02-11 16:43:45"
"7618036","Flagstone","","1.000000","2.34000","-2.34000","1203058","2020-02-11 16:51:39"
"12379421","Flagstone","","1.000000","2.34000","-2.34000","1203058","2020-10-01 04:40:52"
"18239192","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:09"
"18239234","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:11"
